date,sheet,item,verdict,note
2026-08-29,variants.csv,bacteria / bacterium,unrelated,not a spelling pair
2026-08-29,variants.csv,ram / rambo,unrelated,not a spelling pair
2026-08-29,variants.csv,cole / coal,unrelated,not a spelling pair
2026-08-29,variants.csv,lap / laparoscopy,unrelated,not a spelling pair
2026-08-29,variants.csv,jam / jamb,unrelated,not a spelling pair
2026-08-29,variants.csv,rat / muskrat,unrelated,not a spelling pair
2026-08-29,variants.csv,chuck / woodchuck,unrelated,not a spelling pair
2026-08-29,variants.csv,par / paragraph,unrelated,not a spelling pair
2026-08-29,variants.csv,soup / sup,unrelated,not a spelling pair
2026-08-29,variants.csv,lip / lipstick,unrelated,not a spelling pair
2026-08-29,variants.csv,ham / home,unrelated,not a spelling pair
2026-08-29,variants.csv,prof / professor,unrelated,not a spelling pair
2026-08-29,variants.csv,rev / revolution,unrelated,not a spelling pair
2026-08-29,variants.csv,jewelry / jewellery,reverse,the canonical column is the nonstandard spelling
2026-08-29,variants.csv,canon / cannon,unrelated,not a spelling pair
2026-08-29,variants.csv,neighbor / neighbour,reverse,the canonical column is the nonstandard spelling
2026-08-29,variants.csv,freeze / frieze,unrelated,not a spelling pair
2026-08-29,variants.csv,warner / warrener,unrelated,not a spelling pair
2026-08-29,variants.csv,fig / figure,unrelated,not a spelling pair
2026-08-29,variants.csv,ally / alley,unrelated,not a spelling pair
2026-08-29,variants.csv,cliff / clef,unrelated,not a spelling pair
2026-08-29,variants.csv,skull / school,unrelated,not a spelling pair
2026-08-29,variants.csv,meter / metre,reverse,the canonical column is the nonstandard spelling
2026-08-29,variants.csv,freak / fuck,unrelated,not a spelling pair
2026-08-29,variants.csv,burger / burgher,unrelated,not a spelling pair
2026-08-29,variants.csv,cheer / chair,unrelated,not a spelling pair
2026-08-29,variants.csv,chile / chili,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,doll / dal,unrelated,not a spelling pair
2026-08-29,variants.csv,cos / coz,unrelated,not a spelling pair
2026-08-29,variants.csv,dot / dotty,unrelated,not a spelling pair
2026-08-29,variants.csv,hart / heart,unrelated,not a spelling pair
2026-08-29,variants.csv,blonde / blond,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,marc / mark,unrelated,not a spelling pair
2026-08-29,variants.csv,eager / eagre,reverse,the canonical column is the nonstandard spelling
2026-08-29,variants.csv,cannon / canon,unrelated,not a spelling pair
2026-08-29,variants.csv,tire / tyre,reverse,the canonical column is the nonstandard spelling
2026-08-29,variants.csv,seller / cellar,unrelated,not a spelling pair
2026-08-29,variants.csv,pad / keypad,unrelated,not a spelling pair
2026-08-29,variants.csv,den / denier,unrelated,not a spelling pair
2026-08-29,variants.csv,buck / buckshot,unrelated,not a spelling pair
2026-08-29,variants.csv,flour / flower,unrelated,not a spelling pair
2026-08-29,variants.csv,dash / dashboard,unrelated,not a spelling pair
2026-08-29,variants.csv,feat / feature,unrelated,not a spelling pair
2026-08-29,variants.csv,cluster / clusterfuck,unrelated,not a spelling pair
2026-08-29,variants.csv,harbour / harbor,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,cord / chord,unrelated,not a spelling pair
2026-08-29,variants.csv,gig / gigabyte,unrelated,not a spelling pair
2026-08-29,variants.csv,autism / autumn,unrelated,not a spelling pair
2026-08-29,variants.csv,manga / mango,unrelated,not a spelling pair
2026-08-29,variants.csv,curry / quarry,unrelated,not a spelling pair
2026-08-29,variants.csv,canvas / canvass,unrelated,cloth vs soliciting; different words
2026-08-29,variants.csv,melt / milt,unrelated,not a spelling pair
2026-08-29,variants.csv,col / column,unrelated,not a spelling pair
2026-08-29,variants.csv,ref / referee,unrelated,not a spelling pair
2026-08-29,variants.csv,critic / critique,unrelated,not a spelling pair
2026-08-29,variants.csv,chi / chihuahua,unrelated,not a spelling pair
2026-08-29,variants.csv,neighbourhood / neighborhood,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,motive / motif,unrelated,not a spelling pair
2026-08-29,variants.csv,prep / preposition,unrelated,not a spelling pair
2026-08-29,variants.csv,lb / pound,unrelated,not a spelling pair
2026-08-29,variants.csv,coloured / colored,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,heroin / heroine,unrelated,not a spelling pair
2026-08-29,variants.csv,crane / cran,unrelated,not a spelling pair
2026-08-29,variants.csv,catalog / catalogue,reverse,the canonical column is the nonstandard spelling
2026-08-29,variants.csv,compliment / complement,unrelated,not a spelling pair
2026-08-29,variants.csv,mod / modification,unrelated,not a spelling pair
2026-08-29,variants.csv,sack / sac,unrelated,not a spelling pair
2026-08-29,variants.csv,champ / champion,unrelated,not a spelling pair
2026-08-29,variants.csv,rack / arak,unrelated,not a spelling pair
2026-08-29,variants.csv,ng / newsgroup,unrelated,not a spelling pair
2026-08-29,variants.csv,ana / anna,unrelated,not a spelling pair
2026-08-29,variants.csv,ki / key,unrelated,not a spelling pair
2026-08-29,variants.csv,villain / villein,unrelated,not a spelling pair
2026-08-29,variants.csv,dug / dog,unrelated,not a spelling pair
2026-08-29,variants.csv,judgement / judgment,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,coral / corral,unrelated,not a spelling pair
2026-08-29,variants.csv,fatigue / fatigues,plural,"one side is a plural of the other, not a spelling variant"
2026-08-29,variants.csv,dough / doughboy,unrelated,not a spelling pair
2026-08-29,variants.csv,bra / bro,unrelated,not a spelling pair
2026-08-29,variants.csv,para / paragraph,unrelated,not a spelling pair
2026-08-29,variants.csv,builder / bodybuilder,unrelated,not a spelling pair
2026-08-29,variants.csv,proposition / preposition,unrelated,not a spelling pair
2026-08-29,variants.csv,grill / girl,unrelated,not a spelling pair
2026-08-29,variants.csv,mat / material,unrelated,not a spelling pair
2026-08-29,variants.csv,ml / millilitre,unrelated,not a spelling pair
2026-08-29,variants.csv,critique / critic,unrelated,not a spelling pair
2026-08-29,variants.csv,isle / aisle,unrelated,not a spelling pair
2026-08-29,variants.csv,calif / caliph,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,dye / die,unrelated,not a spelling pair
2026-08-29,variants.csv,mic / mike,reverse,mic is the modern standard spelling of the microphone sense
2026-08-29,variants.csv,promo / promotion,unrelated,not a spelling pair
2026-08-29,variants.csv,gal / gallon,unrelated,not a spelling pair
2026-08-29,variants.csv,lid / eyelid,unrelated,not a spelling pair
2026-08-29,variants.csv,ribbon / ribband,unrelated,not a spelling pair
2026-08-29,variants.csv,vent / ventilation,unrelated,not a spelling pair
2026-08-29,variants.csv,madame / madam,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,lin / linn,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,peel / peal,unrelated,not a spelling pair
2026-08-29,variants.csv,amp / ampere,unrelated,not a spelling pair
2026-08-29,variants.csv,yr / year,unrelated,not a spelling pair
2026-08-29,variants.csv,pitcher / picture,unrelated,not a spelling pair
2026-08-29,variants.csv,stab / establishment,unrelated,not a spelling pair
2026-08-29,variants.csv,drawer / drawers,plural,"one side is a plural of the other, not a spelling variant"
2026-08-29,variants.csv,tenant / tenet,unrelated,not a spelling pair
2026-08-29,variants.csv,somerset / somersault,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,disco / discotheque,unrelated,not a spelling pair
2026-08-29,variants.csv,prop / propellant,unrelated,not a spelling pair
2026-08-29,variants.csv,literal / littoral,unrelated,not a spelling pair
2026-08-29,variants.csv,foil / hydrofoil,unrelated,not a spelling pair
2026-08-29,variants.csv,temp / temperature,unrelated,not a spelling pair
2026-08-29,variants.csv,maths / mathematics,unrelated,not a spelling pair
2026-08-29,variants.csv,armour / armor,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,tray / trey,unrelated,not a spelling pair
2026-08-29,variants.csv,congo / congou,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,stud / student,unrelated,not a spelling pair
2026-08-29,variants.csv,boxer / boxers,plural,"one side is a plural of the other, not a spelling variant"
2026-08-29,variants.csv,mil / milliliter,unrelated,not a spelling pair
2026-08-29,variants.csv,flavour / flavor,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,stoke / stokes,plural,"one side is a plural of the other, not a spelling variant"
2026-08-29,variants.csv,dis / diss,variant,dis is the shorter spelling of diss
2026-08-29,variants.csv,retro / retrorocket,unrelated,not a spelling pair
2026-08-29,variants.csv,mayo / mayonnaise,unrelated,not a spelling pair
2026-08-29,variants.csv,mag / magazine,unrelated,not a spelling pair
2026-08-29,variants.csv,pod / podcast,unrelated,not a spelling pair
2026-08-29,variants.csv,beck / beak,unrelated,not a spelling pair
2026-08-29,variants.csv,slack / slacks,plural,"one side is a plural of the other, not a spelling variant"
2026-08-29,variants.csv,hooker / hookah,unrelated,not a spelling pair
2026-08-29,variants.csv,macro / macroeconomics,unrelated,not a spelling pair
2026-08-29,variants.csv,tore / torus,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,peek / pique,unrelated,not a spelling pair
2026-08-29,variants.csv,grape / grapeshot,unrelated,not a spelling pair
2026-08-29,variants.csv,quad / quadruplet,unrelated,not a spelling pair
2026-08-29,variants.csv,sol / solidarity,unrelated,not a spelling pair
2026-08-29,variants.csv,brent / brant,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,piper / pepper,unrelated,not a spelling pair
2026-08-29,variants.csv,pike / turnpike,unrelated,not a spelling pair
2026-08-29,variants.csv,tails / tailcoat,unrelated,not a spelling pair
2026-08-29,variants.csv,scarf / scurf,unrelated,not a spelling pair
2026-08-29,variants.csv,var / variable,unrelated,not a spelling pair
2026-08-29,variants.csv,salvage / savage,unrelated,not a spelling pair
2026-08-29,variants.csv,kin / qin,unrelated,not a spelling pair
2026-08-29,variants.csv,helm / haulm,unrelated,not a spelling pair
2026-08-29,variants.csv,sonny / address,unrelated,not a spelling pair
2026-08-29,variants.csv,cocoa / coco,unrelated,not a spelling pair
2026-08-29,variants.csv,cozy / cosy,reverse,the canonical column is the nonstandard spelling
2026-08-29,variants.csv,kat / khat,unrelated,not a spelling pair
2026-08-29,variants.csv,dread / dreadlock,unrelated,not a spelling pair
2026-08-29,variants.csv,rite / right,unrelated,not a spelling pair
2026-08-29,variants.csv,sis / sister,unrelated,not a spelling pair
2026-08-29,variants.csv,gee / grand,unrelated,not a spelling pair
2026-08-29,variants.csv,whisky / whiskey,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,nigga / nigger,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,condo / condominium,unrelated,not a spelling pair
2026-08-29,variants.csv,cache / cachet,unrelated,not a spelling pair
2026-08-29,variants.csv,mantle / mantel,unrelated,not a spelling pair
2026-08-29,variants.csv,savannah / savanna,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,fuse / fuze,unrelated,not a spelling pair
2026-08-29,variants.csv,chap / chop,unrelated,not a spelling pair
2026-08-29,variants.csv,homo / homosexual,unrelated,not a spelling pair
2026-08-29,variants.csv,spectacle / spectacles,plural,"one side is a plural of the other, not a spelling variant"
2026-08-29,variants.csv,stint / stent,unrelated,not a spelling pair
2026-08-29,variants.csv,crank / crankshaft,unrelated,not a spelling pair
2026-08-29,variants.csv,mare / mayor,unrelated,not a spelling pair
2026-08-29,variants.csv,grad / graduate,unrelated,not a spelling pair
2026-08-29,variants.csv,ordinance / ordnance,unrelated,not a spelling pair
2026-08-29,variants.csv,repost / riposte,unrelated,not a spelling pair
2026-08-29,variants.csv,spec / specification,unrelated,not a spelling pair
2026-08-29,variants.csv,booty / bootee,unrelated,not a spelling pair
2026-08-29,variants.csv,tang / tongue,unrelated,not a spelling pair
2026-08-29,variants.csv,dorm / dormitory,unrelated,not a spelling pair
2026-08-29,variants.csv,traveler / traveller,reverse,the canonical column is the nonstandard spelling
2026-08-29,variants.csv,bun / bunny,unrelated,not a spelling pair
2026-08-29,variants.csv,cory / corey,unrelated,not a spelling pair
2026-08-29,variants.csv,pun / bun,unrelated,not a spelling pair
2026-08-29,variants.csv,meg / megabyte,unrelated,not a spelling pair
2026-08-29,variants.csv,kc / kilocycle,unrelated,not a spelling pair
2026-08-29,variants.csv,specs / spectacles,unrelated,not a spelling pair
2026-08-29,variants.csv,heroine / heroin,unrelated,not a spelling pair
2026-08-29,variants.csv,comb / combination,unrelated,not a spelling pair
2026-08-29,variants.csv,stool / stole,unrelated,not a spelling pair
2026-08-29,variants.csv,chilly / chili,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,litre / litter,unrelated,not a spelling pair
2026-08-29,variants.csv,moth / mote,unrelated,not a spelling pair
2026-08-29,variants.csv,fella / fellow,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,loot / lieutenant,unrelated,not a spelling pair
2026-08-29,variants.csv,wen / wynn,unrelated,not a spelling pair
2026-08-29,variants.csv,nan / naan,unrelated,not a spelling pair
2026-08-29,variants.csv,paw / pa,unrelated,not a spelling pair
2026-08-29,variants.csv,lama / llama,unrelated,not a spelling pair
2026-08-29,variants.csv,envoy / envoi,unrelated,not a spelling pair
2026-08-29,variants.csv,ox / oxygen,unrelated,not a spelling pair
2026-08-29,variants.csv,char / cha,unrelated,not a spelling pair
2026-08-29,variants.csv,dialog / dialogue,variant,dialogue is standard everywhere
2026-08-29,variants.csv,liter / litre,reverse,the canonical column is the nonstandard spelling
2026-08-29,variants.csv,swat / swot,unrelated,not a spelling pair
2026-08-29,variants.csv,sham / champagne,unrelated,not a spelling pair
2026-08-29,variants.csv,mould / mold,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,endeavour / endeavor,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,pong / pung,unrelated,not a spelling pair
2026-08-29,variants.csv,fulfillment / fulfilment,reverse,the canonical column is the nonstandard spelling
2026-08-29,variants.csv,saloon / salon,unrelated,not a spelling pair
2026-08-29,variants.csv,psyche / psychology,unrelated,not a spelling pair
2026-08-29,variants.csv,medic / medick,unrelated,not a spelling pair
2026-08-29,variants.csv,enquiry / inquiry,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,momma / mama,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,deco / decoration,unrelated,not a spelling pair
2026-08-29,variants.csv,mustache / moustache,reverse,the canonical column is the nonstandard spelling
2026-08-29,variants.csv,jacks / jakes,unrelated,not a spelling pair
2026-08-29,variants.csv,amir / emir,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,tumour / tumor,variant,the variant column is the nonstandard spelling
