word,zipf,countable,uncountable,n_senses,first_gloss,variant_of,flag_reason,wikt_pos_list,wikt_dominant_pos,wikt_abbrev,corpus_n,corpus_dominant,corpus_noun_share,corpus_tag,corpus_name,likely_noun,name_suspect,pos_tags,lemma,pos_overlap,plural_of,verdict,scowl_verdict,scowl_size,scowl_pos,scowl_american_standard
videoconferencing,2.22,1,1,1,Alternative form of video conferencing.,video conferencing,spelling variant of another word (Wiktionary gloss),noun:1;verb:1,noun,False,0,,,,False,False,False,,,"verb form (-ing, morphology)",,,noun,60,n:2,True
awardee,2.21,0,0,1,The recipient of an award or special honor.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
comorbidity,2.21,1,1,3,The presence of one or more disorders (or diseases) in addition to a primary disease or disorder.,,,noun:3,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
graveside,2.21,0,0,1,The area immediately around a grave.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1;aj:1,True
phonon,2.21,0,0,2,"The quantum of acoustic or vibrational energy (sound), considered a discrete particle rather than a wave.",,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
punditry,2.21,1,1,3,The state of being a pundit.,,,noun:3,noun,False,1,NOUN,1.0,,False,True,False,,,,,,noun,60,n:1,True
tachyon,2.21,0,0,2,A hypothetical particle that travels faster than the speed of light.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,60,n:2,True
triplex,2.21,1,1,5,A building with three apartments or divisions.,,,noun:5;adj:2;verb:1,noun,False,0,,,,False,True,False,,,,,,noun,60,n:2;aj:1,True
welly,2.21,1,1,3,A Wellington boot.,,,noun:3;adv:2,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
wurst,2.21,1,1,1,A German- or Austrian-style sausage.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
firebombing,2.2,0,0,1,An attack with a firebomb.,,,noun:1;verb:1,noun,False,0,,,,False,True,False,,,"verb form (-ing, morphology)",,,noun,60,n:1,True
mouthfeel,2.2,1,1,2,A feeling (other than taste) perceived inside the mouth.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
sizzler,2.2,0,0,4,"One who, or that which, sizzles.",,,noun:4,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
uptrend,2.2,0,0,1,"An upward trend, or an upturn.",,,noun:1;verb:1,noun,False,1,NOUN,1.0,,False,True,False,,,,,,noun,60,n:2;v:2,True
woodblock,2.2,0,0,4,A woodcut.,,,noun:4;verb:2,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
chapbook,2.19,0,0,1,"A small book, usually made from a single sheet, folded several times, containing poems, ballads or religious tracts.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
chitosan,2.19,0,0,1,"An oligosaccharide derived from chitin, sometimes used in the absorption of fat",,,noun:1,noun,False,1,NOUN,1.0,,False,True,False,,,,,,noun,60,n:2,True
cosmopolitanism,2.19,1,1,3,The quality of being cosmopolitan.,,,noun:3,noun,False,2,NOUN,1.0,,False,True,False,,,,,,noun,60,n:1,True
erector,2.19,0,0,4,"A person who, or a device which erects.",,,noun:4,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
monseigneur,2.19,0,0,2,"An honorific form of address for an eminent person in France, especially under the Ancien Régime.",,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,60,n:2,True
postmodernist,2.19,0,0,1,An advocate or follower of postmodernism.,,,adj:1;noun:1,adj,False,0,,,,False,True,False,,,,,,noun,60,n:1;aj:1,True
senora,2.19,0,0,1,Alternative spelling of señora.,señora,spelling variant of another word (Wiktionary gloss),noun:1,noun,False,2,NOUN,0.5,,False,False,False,,,,,,noun,60,n:1,True
classism,2.18,0,1,1,"Discrimination or prejudice that is based on social class, especially against those of lower social class.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,60,n:2,True
downtrend,2.18,0,0,1,Any gradual movement towards a lower state or value.,,,noun:1;verb:1,noun,False,1,NOUN,1.0,,False,True,False,,,,,,noun,60,n:2,True
regex,2.18,0,0,1,Clipping of regular expression.,regular expression,clipping (Wiktionary gloss),noun:1,noun,True,0,,,,False,False,False,,,,,,noun,60,n:1,True
superglue,2.18,1,1,1,"A very strong and instant glue, generally cyanoacrylate.",,,noun:1;verb:1,noun,False,0,,,,False,True,False,,,,,,noun,60,n:2,True
tripwire,2.18,0,0,2,"A cord or wire arranged so that when snagged or pulled by an intruder, it will trigger a detector or trap or a device, such as a land mine.",,,noun:2;verb:1,noun,False,0,,,,False,True,False,,,,,,noun,60,n:2,True
boneyard,2.17,0,0,4,A graveyard.,,,noun:4,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
fastback,2.17,0,0,1,A motor car having a continuous slope from the roof to the rear.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
hayride,2.17,0,0,1,A recreational ride in a vehicle full of hay.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
incapacitation,2.17,1,1,2,The act of incapacitating or state of being incapacitated; incapacity; disqualification.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,60,n:2,True
tabla,2.17,0,0,1,"A pair of tuned hand drums, used in various musical genres of the Indian subcontinent, that are similar to bongos.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
thew,2.17,0,0,4,"An attractive physical attribute; also, physical, mental, or moral strength or vigour.",,,noun:4;verb:1,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
watchmaking,2.17,0,1,1,The making (and repairing) of watches.,,,noun:1,noun,False,0,,,,False,True,False,,,"verb form (-ing, morphology)",,,noun,60,n:1,True
reformulation,2.16,1,1,2,The act of formulating anew.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
subparagraph,2.16,0,0,1,"Part of a longer paragraph that can be considered alone, as in a legal document.",,,noun:1;verb:1,noun,False,2,NOUN,1.0,,False,True,False,,,,,,noun,60,n:1,True
functor,2.15,0,0,4,A function word.,,,noun:4,noun,False,0,,,,False,True,False,,,,,,noun,60,n:2,True
hypervisor,2.15,0,0,1,"A firmware or software system that provides a virtual machine and allows it to operate directly on underlying hardware (instead of via emulation), but within specified constraints.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
magnon,2.15,0,0,1,A quantum of a spin wave.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,60,n:2,True
nightlight,2.15,1,1,2,"A small, dim light or lamp left on overnight.",,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
premed,2.15,1,1,2,A premedication.,pre-med,,noun:2,noun,False,0,,,,False,True,False,,,"verb form (-ed, morphology)",,,noun,60,n:1;aj:1,True
sendoff,2.15,0,0,4,A demonstration of affection and well-wishing to someone leaving a place or group to begin a new undertaking; a farewell.,send-off,,noun:4,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
sparrowhawk,2.15,0,0,4,"A Eurasian sparrowhawk, Accipiter nisus, a small, short-winged European hawk that preys on smaller birds.",sparrow hawk,,noun:4,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
cheviot,2.14,1,1,1,A coarse woolen fabric made from the wool of Cheviot sheep.,,,noun:1,noun,False,0,,,,False,True,False,NOUN,,,,,noun,60,n:1,True
natter,2.14,0,0,1,Mindless and irrelevant chatter.,,,verb:2;noun:1,verb,False,1,NOUN,1.0,,False,True,False,,,,,,noun,60,n:1;v:1,True
nitpicking,2.14,1,1,2,The painstaking process of removing nits (lice eggs) from someone's hair.,,,noun:2,noun,False,0,,,,False,True,False,ADJ;NOUN;VERB,,"noun, also adjective/verb",,,noun,60,n:1;aj:1,True
permittivity,2.14,1,1,1,A property of a dielectric medium that determines the forces that electric charges placed in the medium exert on each other.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,60,n:2,True
steno,2.14,1,1,2,"a stenographer, someone whose job is to take dictation in shorthand",,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
tollway,2.14,0,0,1,"A toll road or toll highway, where a fee is charged in order to travel on it; a turnpike.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
bushmaster,2.13,0,0,1,"A venomous pit viper, Lachesis muta, from tropical America.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
catsuit,2.13,0,0,1,"A tight-fitting one-piece women's garment, covering the legs, arms and torso.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
coffeemaker,2.13,0,0,2,A person who makes coffee.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
cosponsor,2.13,0,0,1,A joint sponsor.,,,noun:1;verb:1,noun,False,0,,,,False,True,False,NOUN;VERB,,"noun, also verb",,,noun,60,n:1;v:1,True
czarist,2.13,0,0,1,Alternative spelling of tsarist.,tsarist,spelling variant of another word (Wiktionary gloss),noun:1,noun,False,0,,,,False,False,False,,,,,,noun,60,n:1;aj:1,True
demonology,2.13,1,1,1,"The study of demons, especially the incantations required to summon and control them.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,60,n:2,True
embolization,2.13,1,1,1,"A nonsurgical, minimally invasive procedure that affects the selective occlusion of blood vessels by purposely introducing emboli.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,60,n:2,True
brander,2.12,0,0,2,A person who brands.,,,noun:2;verb:1,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
grazer,2.12,0,0,3,"One who or that which grazes, in any sense.",,,noun:3,noun,False,1,NOUN,1.0,,False,True,False,,,,,,noun,60,n:1,True
guv,2.12,0,0,2,"A form of address to a man, usually a stranger or a superior.",,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,60,n:2,True
histopathology,2.12,1,1,1,"The microscopic study of tissue, especially of abnormal tissue as a result of disease.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,60,n:2,True
multilingualism,2.12,0,1,1,The condition of being multilingual; the ability to speak multiple languages.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
reanimation,2.12,1,1,1,The act of reanimating; a second or subsequent animation.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
substituent,2.12,0,0,2,"Any atom, group, or radical substituted for another, or entering a molecule in place of some other part which is removed.",,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,60,n:2,True
wazoo,2.12,0,0,2,The anus.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,60,n:2,True
badman,2.11,0,0,2,A violence-prone man who has had run-ins with the law; especially one from the Old West days of U.S. history.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
longhouse,2.11,0,0,3,"A long communal housing of the Iroquois and some other American Indians, the Malaysians, the Indonesians, the Vikings, and many other peoples.",,,noun:3,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
overcapacity,2.11,1,1,1,A capacity for the production of a commodity or product that is in excess of what is needed.,,,noun:1,noun,False,3,NOUN,1.0,,False,True,False,,,,,,noun,60,n:1,True
plasmon,2.11,0,0,2,The quantum of waves produced by the collective effects of large numbers of electrons when disturbed from equilibrium.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,60,n:2,True
reanalysis,2.11,0,0,2,A second or subsequent analysis.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
bioreactor,2.1,0,0,1,"A vat or pressure vessel, containing microorganisms or biochemically active substances, used for biotechnological processes such as fermentation, waste recycling, or making drugs.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
cheapo,2.1,0,0,3,"A person who is stingy, a miser.",,,noun:3;adj:1,noun,False,0,,,,False,True,False,,,,,,noun,60,n:2,True
extensibility,2.1,0,1,2,The capability of being extended.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,60,n:2,True
formalist,2.1,0,0,2,"An overly formal person, especially one who adheres to current forms; a stickler",,,noun:2;adj:1,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1;aj:1,True
hider,2.1,0,0,1,One who hides oneself or a thing.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
napper,2.1,0,0,4,A person who takes a nap.,,,noun:4,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
redlining,2.1,1,1,2,The process of or an instance of redlining.,,,noun:2;verb:1,noun,False,1,VERB,0.0,,False,True,False,,,"verb form (-ing, morphology)",,,noun,60,n:1,True
reestablishment,2.1,1,1,2,The condition of being reestablished; restoration.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
senorita,2.1,0,0,1,"Alternative form of señorita, the character ñ being very rarely used in English.",señorita,spelling variant of another word (Wiktionary gloss),noun:1,noun,False,1,PROPN,0.0,,False,False,False,,,,,,noun,60,n:1,True
sportsperson,2.1,0,0,1,"Someone who plays sport, regardless of gender.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,60,n:2,True
tailbone,2.1,0,0,1,The final fused vertebrae at the base of the spine; the coccyx.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
wunderkind,2.1,0,0,2,A child prodigy; a wonderchild.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,60,n:3,True
flatland,2.09,0,0,2,Synonym of plain (“land of relatively constant altitude”).,,,noun:2,noun,False,1,NOUN,1.0,,False,True,False,,,,,,noun,60,n:1,True
sideman,2.09,0,0,2,A soloist playing with a band or group of which he is not a regular member.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
windchill,2.09,1,1,1,Alternative form of wind chill.,wind chill,spelling variant of another word (Wiktionary gloss),noun:1,noun,False,0,,,,False,False,False,,,,,,noun,60,n:1,True
antifascist,2.08,0,0,1,A person opposed to the tenets of fascism.,,,adj:1;noun:1,adj,False,0,,,,False,True,False,,,,,,noun,60,n:1;aj:1,True
firetruck,2.08,0,0,1,Alternative form of fire truck.,fire truck,spelling variant of another word (Wiktionary gloss),intj:1;noun:1,intj,False,0,,,,False,False,False,,,,,,noun,60,n:1,True
headhunting,2.08,0,1,2,The practice of cutting off and preserving the head of one's enemy.,,,noun:2;verb:1,noun,False,0,,,,False,True,False,,,"verb form (-ing, morphology)",,,noun,60,n:1,True
kleptocracy,2.08,0,0,1,A corrupt and dishonest government or society characterised by theft and greed.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
subdomain,2.08,0,0,3,A domain or sphere that is part of a larger domain or sphere.,,,noun:3,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
ageist,2.07,0,0,1,A person who behaves in an ageist manner.,,,adj:1;noun:1,adj,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
fajita,2.07,0,0,1,"A Tex-Mex dish of strips of spicy marinated meat and/or vegetables in a soft flour tortilla, often served with salad or a savoury filling.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
micromanagement,2.07,0,1,2,"The direct management of a project, etc. to an excessive degree, with too much attention to detail and insufficient delegation.",,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
nimby,2.07,0,0,1,"Someone who objects to the building of an undesirable structure in their neighborhood, especially in public policy debate.",,,adj:1;noun:1;phrase:1,adj,False,0,,,,False,True,False,,,,,,noun,60,n:2,True
psychodrama,2.07,1,1,3,A form of psychotherapy in which a patient acts a role in a context devised by a psychotherapist.,,,noun:3,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
recapitalization,2.07,0,0,1,A restructuring of a company's mixture of equity and debt,,,noun:1,noun,False,4,NOUN,1.0,,False,True,False,,,,,,noun,60,n:1,True
headbanging,2.06,0,1,2,"A type of dance associated with hard rock or heavy metal music, in which the head is shaken violently in time with music.",,,noun:2;adj:1;verb:1,noun,False,0,,,,False,True,False,,,"verb form (-ing, morphology)",,,noun,60,n:1,True
likability,2.06,0,1,1,Alternative spelling of likeability.,likeability,spelling variant of another word (Wiktionary gloss),noun:1,noun,False,0,,,,False,False,False,,,,,,noun,60,n:1,True
phosphodiesterase,2.06,0,0,1,Any of a family of enzymes that catalyze the cleavage of phosphodiester links in nucleic acids.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,60,n:2,True
reconquest,2.06,1,1,1,"The act or process of conquering something again, such as a territory.",,,noun:1;verb:1,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
sheerness,2.06,1,1,2,The property of being sheer.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
almshouse,2.05,0,0,1,"A building of residence for the poor, sick or elderly of a parish. Originally founded by the Church, and usually funded by charitable donations.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
biosensor,2.05,0,0,2,"Any device that detects, records or transmits physiological data, especially data concerning the presence of chemical compounds (analytes)",,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
electroencephalography,2.05,0,0,1,The measurement and recording of electrical activity in the brain for diagnostic purposes.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
hootenanny,2.05,0,0,2,"An informal, festive performance by folk singers, often including audience participation with the use of acoustic instruments.",,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
reemergence,2.05,1,1,1,A second or subsequent emergence after being hidden etc.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
sunbed,2.05,0,0,2,A device emitting ultraviolet radiation used to produce a cosmetic suntan.,,,noun:2,noun,False,0,,,,False,True,False,,,"verb form (-ed, morphology)",,,noun,60,n:1,True
worktop,2.05,0,0,1,"A surface, usually resting on cupboards or drawers that can be used to work on. Usually in a kitchen.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
crofting,2.04,1,1,2,"A form of land tenure and small-scale food production, unique to the Highlands and islands of Scotland, in which individual crofts are established on the better land while a large area of poor-quality",,,noun:2;verb:1,noun,False,0,,,,False,True,False,,,"verb form (-ing, morphology)",,,noun,60,n:1,True
