name,in_namenet,in_wikipedia,also_oewn_noun
dipsosaurus,True,True,False
diptera,True,False,False
dipterocarpaceae,True,True,False
dipteronia,True,True,False
dipteryx,True,True,False
dipus,True,True,False
dipylon,True,True,False
dirac,True,False,False
dirca,True,True,False
dis,True,False,False
discocephali,True,False,False
discoglossidae,True,False,False
discomycetes,True,True,False
disney,True,False,False
disneyland,True,True,False
disraeli,True,False,False
divine,True,False,True
dix,True,False,False
dixie,True,True,True
dixieland,True,False,False
djakarta,True,False,False
djanet,True,True,False
djibouti,True,True,False
dneprodzerzhinsk,True,False,False
dnieper,True,True,False
dniprodzerzhynsk,True,False,False
dnipropetrovsk,True,False,False
dobrich,True,True,False
docetism,False,True,False
doctorow,True,True,False
dodecanese,True,True,False
dodgem,False,True,False
dodgson,True,True,False
dodoma,True,True,False
dodonaea,True,True,False
doha,True,True,False
dolby,True,True,False
dolichonyx,True,False,False
dolichos,True,False,False
dolichotis,True,True,False
doliolidae,True,True,False
dolomites,True,False,False
domingo,True,False,False
dominic,True,True,False
dominica,True,True,False
dominion,False,True,True
dominique,False,True,False
domino,True,False,True
domitian,True,True,False
donar,True,False,False
donatello,True,True,False
donatism,False,True,False
donatus,True,False,False
donbas,True,True,False
donbass,True,False,False
donetsk,True,True,False
donetske,True,True,False
donizetti,True,False,False
donkin,True,False,False
donne,True,False,False
doodia,True,True,True
doolittle,True,False,False
doppler,True,False,False
dorado,True,True,False
doris,True,False,False
dorking,False,True,False
doronicum,True,True,False
dorotheanthus,True,False,False
dortmund,True,True,False
dorylinae,True,True,False
doryopteris,True,True,False
dostoevski,True,False,False
dostoevsky,True,False,False
dostoyevsky,True,False,False
douala,True,True,False
douglas,True,False,False
douglass,True,False,False
dove,True,False,True
dover,True,True,False
dovyalis,True,True,False
dowding,True,False,False
dowdy,True,True,True
dowland,True,False,False
down,True,False,True
downing,True,False,False
dracaenaceae,True,False,False
dracenaceae,True,False,False
draco,True,False,False
dracocephalum,True,True,False
dracula,True,True,False
dracunculidae,True,True,False
dracunculus,True,False,False
dragon,True,True,True
drake,True,False,True
drambuie,False,True,False
dreiser,True,False,False
dreissena,True,True,False
drepanididae,True,False,False
drepanis,True,True,False
dresden,True,True,False
drew,True,False,False
dreyfus,True,False,False
drimys,True,True,False
drogheda,True,True,False
dromaeosauridae,True,True,False
dromaius,True,True,False
drosera,True,True,False
droseraceae,True,True,False
drosophilidae,True,True,False
drosophyllum,True,True,False
druid,False,True,False
druze,False,True,False
dryadella,True,True,False
dryas,True,False,False
dryden,True,False,False
drymarchon,True,True,False
drymoglossum,True,False,False
drynaria,True,False,False
dryopithecus,True,True,False
dryopteridaceae,True,True,False
dryopteris,True,True,False
dubai,True,True,False
dublin,True,True,False
dubonnet,False,True,False
dubrovnik,True,True,False
dubuque,True,False,False
dubya,True,False,False
dubyuh,True,False,False
duchamp,True,False,False
dufy,True,True,False
dugongidae,True,True,False
dukas,True,False,False
dulles,True,False,False
duluth,True,False,False
duma,False,True,False
dumas,True,False,False
dumetella,True,False,False
dumpster,False,True,True
dumuzi,True,False,False
duncan,True,False,False
dunker,False,True,True
dunkerque,True,False,False
dunkirk,False,True,False
duralumin,False,True,False
durango,True,True,False
durant,True,False,False
durante,True,True,False
durazzo,True,False,False
durban,True,True,False
durer,True,False,False
durga,True,True,False
durio,True,False,False
durkheim,True,False,False
durrell,True,True,False
durres,True,False,False
dusanbe,True,False,False
duse,True,False,False
dushanbe,True,True,False
dusicyon,True,True,False
dusseldorf,True,False,False
duvalier,True,True,False
dvorak,True,False,False
dyaus,True,True,False
dylan,True,False,False
dysdercus,True,True,False
dytiscidae,True,True,False
dyushambe,True,False,False
ea,True,False,False
eacles,True,True,False
eadwig,True,True,False
eames,True,True,False
earhart,True,False,False
earth,False,True,True
east,True,True,True
easter,False,True,True
eastertide,False,True,False
eastman,True,False,False
ebenaceae,True,True,False
ebenales,True,True,False
ebola,False,True,False
ebro,True,True,False
eburophyton,True,False,False
ecballium,True,True,False
eccles,True,False,False
ecclesiastes,True,True,False
ecclesiasticus,True,False,False
echeneididae,True,False,False
echeneis,True,True,False
echidnophaga,True,True,False
echinacea,True,True,False
echinocereus,True,True,False
echinochloa,True,True,False
echinodermata,True,False,False
echinoidea,True,False,False
echinops,True,True,False
echium,True,True,False
echo,False,True,True
eck,True,False,False
eckhart,True,False,False
ectopistes,True,False,False
ectoprocta,True,False,False
ecuador,True,True,False
edaphosauridae,True,True,False
edda,False,True,True
eddington,True,False,False
eddy,True,False,True
edentata,True,False,False
ederle,True,True,False
edgar,True,True,False
edinburgh,True,True,False
edirne,True,True,False
edison,True,False,False
edmonton,True,True,False
edmontonia,False,True,False
edo,False,True,False
education,False,True,True
edward,True,True,False
edwards,True,False,False
edwin,True,True,False
edwy,True,False,False
eelam,True,True,False
egbert,True,True,False
egeria,True,False,False
eglevsky,True,False,False
egretta,True,True,False
egypt,True,True,False
egyptology,False,True,False
ehadhamen,True,False,False
ehrenberg,True,False,False
ehrlich,True,True,False
eichhornia,True,True,False
eichmann,True,False,False
eiffel,True,False,False
eigen,True,False,False
eijkman,True,False,False
eimeriidae,True,True,False
eindhoven,True,True,False
einthoven,True,False,False
eira,True,True,False
eire,True,False,False
eisenhower,True,False,False
eisenstaedt,True,False,False
eisenstein,True,False,False
ekman,True,True,False
elaeagnaceae,True,True,False
elaeagnus,True,True,False
elaeis,True,True,False
elaeocarpaceae,True,True,False
elaeocarpus,True,True,False
elagatis,True,False,False
elam,True,True,False
elanoides,True,False,False
elanus,True,True,False
elaphe,True,True,False
elaphurus,True,True,False
elapidae,True,True,False
elasmobranchii,True,True,False
elastoplast,False,True,False
elateridae,True,False,False
elbe,True,True,False
electra,True,True,False
electrophoridae,True,False,False
electrophorus,True,True,True
eleocharis,True,True,False
eleotridae,True,True,False
elephantidae,True,True,False
elephantopus,True,True,False
elephas,True,True,False
elettaria,True,True,False
eleusine,True,True,False
eleutherodactylus,True,True,False
elgar,True,False,False
elia,True,False,False
elijah,True,True,False
elinvar,False,True,False
eliomys,True,True,False
eliot,True,False,False
elisabethville,True,False,False
elizabeth,True,False,False
ellas,True,False,False
elli,True,True,False
ellington,True,False,False
ellison,True,True,False
ellsworth,True,False,False
ellul,False,True,False
elmont,True,False,False
elodea,True,True,False
elopidae,True,True,False
elops,True,False,False
elsass,True,False,False
elul,False,True,False
elymus,True,False,False
elysium,False,True,False
emberiza,True,False,False
emberizidae,True,False,False
embiodea,True,False,False
embioptera,True,True,False
embiotocidae,True,False,False
embothrium,True,True,False
emerson,True,False,False
emile,True,False,False
emilia,True,False,False
emmanthe,True,False,False
emmental,False,True,False
empedocles,True,True,False
empetraceae,True,False,False
empetrum,True,True,False
empire,False,True,True
emydidae,True,True,False
encelia,True,True,False
enceliopsis,True,True,False
encyclia,True,True,False
endamoeba,True,True,False
endamoebidae,True,False,False
endecott,True,False,False
endicott,True,False,False
endomycetales,True,False,False
endoprocta,True,False,False
energy,False,True,True
enesco,True,True,False
enets,False,True,False
engels,True,False,False
england,True,True,False
engraulidae,True,False,False
engraulis,True,True,False
enhydra,True,True,False
enid,True,False,False
eniwetok,True,False,False
enki,True,True,False
enkidu,True,True,False
enlightenment,True,False,True
enlil,True,True,False
ensete,True,True,False
ensis,True,True,False
entandrophragma,True,True,False
entebbe,True,True,False
entelea,True,True,False
enterobacteriaceae,True,True,False
enterobius,True,False,False
enterolobium,True,True,False
entoloma,True,True,False
entolomataceae,True,True,False
entomophthora,True,True,False
entomophthoraceae,True,True,False
entomophthorales,True,True,False
entomostraca,True,True,False
entoprocta,True,True,False
eocene,True,True,False
eolithic,True,False,False
eos,True,True,False
epacridaceae,True,False,False
ephedraceae,True,True,False
ephemerida,True,False,False
ephemeridae,True,True,False
ephemeroptera,True,False,False
ephesians,True,False,False
ephestia,True,True,False
ephesus,False,True,False
ephippidae,True,True,False
ephippiorhynchus,True,True,False
epictetus,True,True,False
epicurus,True,True,False
epidendrum,True,True,False
epigaea,True,True,False
epilachna,True,True,False
epilobium,True,True,False
epimedium,True,True,False
epimetheus,False,True,False
epinephelus,True,True,False
epipactis,True,True,False
epipaleolithic,True,False,False
epipremnum,True,True,False
epirus,True,True,False
epistle,False,True,True
epona,True,True,False
epstein,True,True,False
eptesicus,True,True,False
equetus,True,False,False
equidae,True,True,False
equisetaceae,True,True,False
equisetales,True,True,False
equisetatae,True,False,False
equisetum,True,True,False
equus,True,False,False
eragrostis,True,True,False
eranthis,True,True,False
erasmus,True,True,False
erato,True,True,False
eratosthenes,True,True,False
ercilla,True,False,False
erebus,True,True,False
ereshkigal,True,True,False
ereshkigel,True,False,False
erethizon,True,True,False
erethizontidae,True,False,False
eretmochelys,True,False,False
erewhon,True,True,False
erianthus,True,False,False
ericaceae,True,True,False
ericales,True,True,False
eridanus,True,False,False
erigeron,True,True,False
erignathus,True,False,False
erin,True,True,False
erinaceidae,True,True,False
erinaceus,True,True,False
erinyes,False,True,False
eriobotrya,True,True,False
eriocaulaceae,True,True,False
eriocaulon,True,True,False
eriodictyon,True,True,False
eriophorum,True,True,False
eriophyllum,True,True,False
eriosoma,True,False,False
eris,True,False,False
erithacus,True,True,False
eritrea,True,True,False
erivan,True,False,False
erlenmeyer,True,False,False
ernst,True,True,False
erodium,True,True,False
erolia,True,False,False
eros,True,True,True
eruca,True,True,False
erving,True,False,False
eryngium,True,True,False
erysimum,True,True,False
erysiphaceae,True,False,False
erysiphales,True,True,False
erysiphe,True,True,False
erythrocebus,True,True,False
erythronium,True,True,False
erythroxylaceae,True,True,False
erythroxylon,True,False,False
erythroxylum,True,True,False
esaki,True,True,False
esau,True,True,False
eschrichtiidae,True,True,False
eschrichtius,True,True,False
eschscholtzia,True,False,False
esfahan,True,False,False
eskimo,False,True,False
esocidae,True,True,False
esox,True,True,False
espana,True,False,False
esperantido,False,True,False
esperanto,False,True,False
espoo,True,True,False
esquire,False,True,True
esselen,False,True,False
essen,True,True,False
essex,True,True,False
esther,True,True,False
esthonia,True,False,False
estonia,True,True,False
estrilda,True,True,False
ethelbert,True,False,False
ethelred,True,False,False
ethiopia,True,True,False
etna,True,False,True
etropus,True,True,False
etruria,True,True,False
euarctos,True,False,False
euascomycetes,True,False,False
eubacteriales,True,True,False
eubryales,True,False,False
eucarya,True,False,False
eucharist,False,True,False
eucinostomus,True,True,False
euclid,True,True,False
euderma,True,False,False
eudyptes,True,False,False
eugene,True,False,False
eugenia,True,True,False
euglenaceae,True,True,False
euglenophyceae,True,False,False
euler,True,False,False
eumeces,True,True,False
eumenes,True,True,False
eumetopias,True,False,False
eumops,True,True,False
eumycetes,True,False,False
